dataset,label_a,label_b,dtw_distance,mode
VSL,nét mặt,năng khiếu,0.14412091672420502,nearest_candidates_then_dtw
VSL,ngày thành lập quân đội nhân dân Việt Nam,ngộ độc,0.14413560926914215,nearest_candidates_then_dtw
VSL,người nước ngoài,ngồi,0.14418086409568787,nearest_candidates_then_dtw
VSL,Nam Định,ngắt hoa,0.14422458410263062,nearest_candidates_then_dtw
VSL,nhà thơ,náo nức,0.1442296952009201,nearest_candidates_then_dtw
VSL,mặt vuông,nhà thờ Đức Bà,0.14429432153701782,nearest_candidates_then_dtw
VSL,mạng lưới,nhiệt kế,0.14429476857185364,nearest_candidates_then_dtw
VSL,người gửi,nhào lộn,0.1443033218383789,nearest_candidates_then_dtw
VSL,nghệ thuật,ngày đêm,0.14432883262634277,nearest_candidates_then_dtw
VSL,nhập ngũ,pha lê,0.1443345993757248,nearest_candidates_then_dtw
VSL,nhảy dù,pha lê,0.14437316358089447,nearest_candidates_then_dtw
VSL,mặc quần áo,người yêu,0.1444074809551239,nearest_candidates_then_dtw
VSL,nguồn gốc,ngồi,0.14443247020244598,nearest_candidates_then_dtw
VSL,nghiêm túc,ngày xưa,0.14448340237140656,nearest_candidates_then_dtw
VSL,ngọn cây,ngồi,0.1445569545030594,nearest_candidates_then_dtw
VSL,nghiêm khắc,nếm,0.14458076655864716,nearest_candidates_then_dtw
VSL,mỗi,ngày giỗ tổ Hùng Vương (âm lịch 10_3),0.14459796249866486,nearest_candidates_then_dtw
VSL,mắng,nốt ruồi,0.14462491869926453,nearest_candidates_then_dtw
VSL,ngoặc kép,ngày của Cha,0.1446499079465866,nearest_candidates_then_dtw
VSL,ngày thành lập quân đội nhân dân Việt Nam,nét mặt,0.14465369284152985,nearest_candidates_then_dtw
VSL,nhà tầng,nhân cách hoá,0.1446564644575119,nearest_candidates_then_dtw
VSL,mục tiêu,ngày sinh,0.14465981721878052,nearest_candidates_then_dtw
VSL,nhà cửa,nhân cách hoá,0.14469404518604279,nearest_candidates_then_dtw
VSL,mũ lưỡi trai,mặt,0.1447572410106659,nearest_candidates_then_dtw
VSL,nhà thờ,nội dung,0.14480485022068024,nearest_candidates_then_dtw
VSL,ngày của Cha,ngày thầy thuốc Việt Nam,0.14481611549854279,nearest_candidates_then_dtw
VSL,mặc kệ,mộc nhĩ,0.14484861493110657,nearest_candidates_then_dtw
VSL,nhà cửa,nhập ngũ,0.1448662281036377,nearest_candidates_then_dtw
VSL,Nhật (nước Nhật),người xấu,0.14487290382385254,nearest_candidates_then_dtw
VSL,mặt đất,nhân vật,0.1448848992586136,nearest_candidates_then_dtw
VSL,người xưa,no,0.1448938548564911,nearest_candidates_then_dtw
VSL,ngày Ngôn ngữ kí hiệu Quốc tế 23_9,ngày Người khuyết tật Thế giới 3_12,0.1449776440858841,nearest_candidates_then_dtw
VSL,mẫu số,nhà trường,0.14498747885227203,nearest_candidates_then_dtw
VSL,ngộ độc,nhân viên,0.14504176378250122,nearest_candidates_then_dtw
VSL,mẫu số,mặt đất,0.1450520157814026,nearest_candidates_then_dtw
VSL,một mình,mở đầu,0.14507535099983215,nearest_candidates_then_dtw
VSL,ngón tay,nén,0.1450835019350052,nearest_candidates_then_dtw
VSL,ngày sinh,người gửi,0.14509956538677216,nearest_candidates_then_dtw
VSL,ngày sinh,nhiệt kế,0.14514218270778656,nearest_candidates_then_dtw
VSL,Nhật (nước Nhật),ngũ quả,0.14520429074764252,nearest_candidates_then_dtw
VSL,mục đích,người yêu,0.14525069296360016,nearest_candidates_then_dtw
VSL,ngày sinh,ngữ pháp,0.14533157646656036,nearest_candidates_then_dtw
VSL,nghị lực,ngoan ngoãn,0.14537383615970612,nearest_candidates_then_dtw
VSL,mẫu số lớn,pha lê,0.1454058289527893,nearest_candidates_then_dtw
VSL,Oa-sinh-tơn,ngày Người khuyết tật Thế giới 3_12,0.14544764161109924,nearest_candidates_then_dtw
VSL,nghé,người nước ngoài,0.1454668492078781,nearest_candidates_then_dtw
VSL,mớ rau,nhặt rau,0.1454688459634781,nearest_candidates_then_dtw
VSL,ngộ độc,nước Việt nam,0.14557123184204102,nearest_candidates_then_dtw
VSL,nghiêm khắc,người nước ngoài,0.14559802412986755,nearest_candidates_then_dtw
VSL,ngon giấc,nhầm,0.14563089609146118,nearest_candidates_then_dtw
VSL,nhà thơ,nhân cách hoá,0.14564763009548187,nearest_candidates_then_dtw
VSL,nghe,nhập khẩu,0.14566588401794434,nearest_candidates_then_dtw
VSL,mất ngủ,mỗi ngày,0.14574384689331055,nearest_candidates_then_dtw
VSL,ngày thành lập quân đội nhân dân Việt Nam,ngôn ngữ,0.14576679468154907,nearest_candidates_then_dtw
VSL,ngoắc tay,ngày gia đình Việt Nam 28_6,0.14579272270202637,nearest_candidates_then_dtw
VSL,ngày Quốc tế Lao động,ngày gia đình Việt Nam 28_6,0.1458277553319931,nearest_candidates_then_dtw
VSL,ngoặc kép,nứt nẻ (ruộng),0.14583618938922882,nearest_candidates_then_dtw
VSL,nghĩa đen,nghỉ hưu,0.14583763480186462,nearest_candidates_then_dtw
VSL,nhiệt kế,nhóm,0.14588424563407898,nearest_candidates_then_dtw
VSL,mầm cây,mở đầu,0.14588433504104614,nearest_candidates_then_dtw
VSL,ngày tháng,ngõ,0.1459219753742218,nearest_candidates_then_dtw
VSL,một mình,nhãn vở,0.1459636092185974,nearest_candidates_then_dtw
VSL,mỳ vằn thắn,ngón tay,0.14596909284591675,nearest_candidates_then_dtw
VSL,ngày giỗ tổ Hùng Vương (âm lịch 10_3),nếm,0.1460568755865097,nearest_candidates_then_dtw
VSL,mật ong,nghỉ học,0.14610418677330017,nearest_candidates_then_dtw
VSL,người gửi,người yêu,0.14617235958576202,nearest_candidates_then_dtw
VSL,nhóm,p,0.14617528021335602,nearest_candidates_then_dtw
VSL,nghỉ học,ngón tay,0.14617745578289032,nearest_candidates_then_dtw
VSL,nhà thơ,nhập ngũ,0.1462133675813675,nearest_candidates_then_dtw
VSL,mơ ước,nốt ruồi,0.14627523720264435,nearest_candidates_then_dtw
VSL,mỗi ngày,ngọn cây,0.14628705382347107,nearest_candidates_then_dtw
VSL,ngày Giải phóng miền Nam 30_4,ngày Người khuyết tật Việt Nam 18_4,0.14631026983261108,nearest_candidates_then_dtw
VSL,nguy hiểm,nhân (Toán học),0.14631403982639313,nearest_candidates_then_dtw
VSL,nghỉ hưu,ngày thầy thuốc Việt Nam,0.146342933177948,nearest_candidates_then_dtw
VSL,ngoại hình,ngói,0.14636074006557465,nearest_candidates_then_dtw
VSL,nhanh nhẹn,nhược điểm,0.14643244445323944,nearest_candidates_then_dtw
VSL,nguy hiểm,nội dung,0.14649245142936707,nearest_candidates_then_dtw
VSL,mềm mại,mở đầu,0.14650137722492218,nearest_candidates_then_dtw
VSL,mỳ tôm,nét mặt,0.14654172956943512,nearest_candidates_then_dtw
VSL,ngày của Mẹ,nước Việt nam,0.14654818177223206,nearest_candidates_then_dtw
VSL,ngon miệng,nhắm mắt,0.14654870331287384,nearest_candidates_then_dtw
VSL,nhà thờ Đức Bà,nhân hậu,0.14657126367092133,nearest_candidates_then_dtw
VSL,ngày thầy thuốc Việt Nam,nổi da gà,0.14659863710403442,nearest_candidates_then_dtw
VSL,người xấu,nhấn mạnh,0.14660492539405823,nearest_candidates_then_dtw
VSL,mắm,mặt nạ,0.14661093056201935,nearest_candidates_then_dtw
VSL,nghiêm khắc,nội dung,0.14663679897785187,nearest_candidates_then_dtw
VSL,ngày tháng,ngây thơ,0.1467171311378479,nearest_candidates_then_dtw
VSL,nghệ thuật,nhập ngũ,0.14687016606330872,nearest_candidates_then_dtw
VSL,nhà sàn,nhóm,0.14689669013023376,nearest_candidates_then_dtw
VSL,người yêu,nhầm,0.14690452814102173,nearest_candidates_then_dtw
VSL,mở đầu,nhãn vở,0.1469268500804901,nearest_candidates_then_dtw
VSL,mẫu số,nhảy dù,0.14692816138267517,nearest_candidates_then_dtw
VSL,nhiều vô cùng,nhầm,0.14695219695568085,nearest_candidates_then_dtw
VSL,mặt,nghi ngờ,0.1469717025756836,nearest_candidates_then_dtw
VSL,ngói,năng lực,0.1469803750514984,nearest_candidates_then_dtw
VSL,nấm,nằm,0.14700978994369507,nearest_candidates_then_dtw
VSL,nhiệt độ,nhập khẩu,0.14701047539710999,nearest_candidates_then_dtw
VSL,mục đích,người máy,0.14703622460365295,nearest_candidates_then_dtw
VSL,ngon giấc,nén,0.1470584273338318,nearest_candidates_then_dtw
VSL,mật khẩu,người máy,0.1470673382282257,nearest_candidates_then_dtw
VSL,Nam Định,ngoằn ngoèo,0.14706778526306152,nearest_candidates_then_dtw
VSL,nhiệt độ,nét mặt,0.14707092940807343,nearest_candidates_then_dtw
VSL,mỗi,nghĩa trang,0.14707252383232117,nearest_candidates_then_dtw
VSL,ngày giải phóng thủ đô 10_10,ngày thương bình liệt sĩ 27_7,0.14708182215690613,nearest_candidates_then_dtw
VSL,người lạ,nhặt rau,0.14708958566188812,nearest_candidates_then_dtw
VSL,ngày sinh,người nhận,0.14712128043174744,nearest_candidates_then_dtw
VSL,ngắt hoa,năm ngoái,0.14712975919246674,nearest_candidates_then_dtw
VSL,nhầm,nhắm mắt,0.14714114367961884,nearest_candidates_then_dtw
VSL,ngói,nhắm mắt,0.1471439152956009,nearest_candidates_then_dtw
VSL,nghi ngờ,nhập khẩu,0.14716538786888123,nearest_candidates_then_dtw
VSL,mắng,mồ côi,0.14717069268226624,nearest_candidates_then_dtw
VSL,mỗi,nét mặt,0.14721649885177612,nearest_candidates_then_dtw
VSL,nghỉ học,nhiều hơn,0.14722874760627747,nearest_candidates_then_dtw
VSL,ngữ pháp,nhân hậu,0.14724993705749512,nearest_candidates_then_dtw
VSL,Mặt trời lặn,ngộ độc,0.14731140434741974,nearest_candidates_then_dtw
VSL,nhà thờ,nhân hậu,0.14731711149215698,nearest_candidates_then_dtw
VSL,nghiên cứu,ngày tháng,0.14738759398460388,nearest_candidates_then_dtw
VSL,mất ngủ,mặc kệ,0.14743153750896454,nearest_candidates_then_dtw
VSL,ngoằn ngoèo,ngoặc đơn,0.14746901392936707,nearest_candidates_then_dtw
VSL,ngoặc đơn,ngày gia đình Việt Nam 28_6,0.14747975766658783,nearest_candidates_then_dtw
VSL,ngói,người yêu,0.1475718766450882,nearest_candidates_then_dtw
VSL,mắng,nghe,0.14759713411331177,nearest_candidates_then_dtw
VSL,ngũ quả,ngắt hoa,0.14760525524616241,nearest_candidates_then_dtw
VSL,Nhật (nước Nhật),nghé,0.147617369890213,nearest_candidates_then_dtw
VSL,Nhật (nước Nhật),người lạ,0.14766469597816467,nearest_candidates_then_dtw
VSL,nghi ngờ,nghiến răng,0.14771826565265656,nearest_candidates_then_dtw
VSL,mầm cây,mỗi,0.14772693812847137,nearest_candidates_then_dtw
VSL,nghĩ,nghĩa trang,0.14774076640605927,nearest_candidates_then_dtw
VSL,mẫu số,nhấp nháy,0.14774760603904724,nearest_candidates_then_dtw
VSL,nghi ngờ,ngày đêm,0.14775218069553375,nearest_candidates_then_dtw
VSL,mạng lưới,nhập ngũ,0.1477864682674408,nearest_candidates_then_dtw
VSL,mắm,ngoại hình,0.14784789085388184,nearest_candidates_then_dtw
VSL,mật ong,mục đích,0.14786003530025482,nearest_candidates_then_dtw
VSL,ngoặc kép,nét mặt,0.1479201763868332,nearest_candidates_then_dtw
VSL,ngày sinh,người xấu,0.1479259878396988,nearest_candidates_then_dtw
VSL,mạnh mẽ,nguy hiểm,0.1479710042476654,nearest_candidates_then_dtw
VSL,nghĩa đen,ngoằn ngoèo,0.1479729861021042,nearest_candidates_then_dtw
VSL,mầm cây,ngồi,0.1479950249195099,nearest_candidates_then_dtw
VSL,nghỉ ngơi,ngõ,0.1480022519826889,nearest_candidates_then_dtw
VSL,mơ ước,mật ong,0.14804968237876892,nearest_candidates_then_dtw
VSL,ngày tháng,người xưa,0.1480686217546463,nearest_candidates_then_dtw
VSL,nhát gan,nhân hậu,0.14806923270225525,nearest_candidates_then_dtw
VSL,Mặt trời mọc,nghi ngờ,0.14807605743408203,nearest_candidates_then_dtw
VSL,nhấn mạnh,nếm,0.14808550477027893,nearest_candidates_then_dtw
VSL,ngày Ngôn ngữ kí hiệu Quốc tế 23_9,ngày Phụ nữ Việt Nam 20_10,0.1480996459722519,nearest_candidates_then_dtw
VSL,nhân hậu,náo nức,0.14812226593494415,nearest_candidates_then_dtw
VSL,nhặt rau,nhọn hoắt,0.14814695715904236,nearest_candidates_then_dtw
VSL,mạng lưới,ngữ pháp,0.1481640338897705,nearest_candidates_then_dtw
VSL,mắng,nước Việt nam,0.1481836587190628,nearest_candidates_then_dtw
VSL,ngồi,pha lê,0.14819474518299103,nearest_candidates_then_dtw
VSL,người lạ,người nhận,0.14820435643196106,nearest_candidates_then_dtw
VSL,nhà thờ Đức Bà,nhắc nhở,0.14822213351726532,nearest_candidates_then_dtw
VSL,nghiêm túc,nhấn mạnh,0.14822793006896973,nearest_candidates_then_dtw
VSL,nhập trường,nội dung,0.14824245870113373,nearest_candidates_then_dtw
VSL,nghĩa trang,ngày xưa,0.14824990928173065,nearest_candidates_then_dtw
VSL,ngành nghề,nấu nướng,0.1482553631067276,nearest_candidates_then_dtw
VSL,nhà cửa,pha lê,0.14828220009803772,nearest_candidates_then_dtw
VSL,nẻ,nổi da gà,0.14832864701747894,nearest_candidates_then_dtw
VSL,ngõ,nhiệt kế,0.148330956697464,nearest_candidates_then_dtw
VSL,náo nức,nạn nhân,0.1483318954706192,nearest_candidates_then_dtw
VSL,ngày tháng,ngữ pháp,0.14836734533309937,nearest_candidates_then_dtw
VSL,Oa-sinh-tơn,Pa-ki-xtan (nước Pa-ki-xtan),0.1483948677778244,nearest_candidates_then_dtw
VSL,mạng lưới,ngô,0.1484537124633789,nearest_candidates_then_dtw
VSL,ngày thành lập quân đội nhân dân Việt Nam,nhấp nháy,0.14847248792648315,nearest_candidates_then_dtw
VSL,mẫu số lớn,nhỏ tuổi,0.14848525822162628,nearest_candidates_then_dtw
VSL,ngô,nội dung,0.1484956443309784,nearest_candidates_then_dtw
VSL,ngâm hạt,nhấn mạnh,0.14849792420864105,nearest_candidates_then_dtw
VSL,mục tiêu,nắp,0.14850983023643494,nearest_candidates_then_dtw
VSL,mắm,nhập ngũ,0.1485532969236374,nearest_candidates_then_dtw
VSL,mạng lưới,nhấp nháy,0.1485583335161209,nearest_candidates_then_dtw
VSL,ngoắc tay,ngẩng đầu,0.14861373603343964,nearest_candidates_then_dtw
VSL,mắm,một mình,0.14863033592700958,nearest_candidates_then_dtw
VSL,mắng,ngoắc tay,0.1486378312110901,nearest_candidates_then_dtw
VSL,mục tiêu,nghe,0.1486823409795761,nearest_candidates_then_dtw
VSL,nhiệt kế,nhân viên,0.14871281385421753,nearest_candidates_then_dtw
VSL,ngô,nhập trường,0.148736372590065,nearest_candidates_then_dtw
VSL,nhà thờ,nhân cách hoá,0.14880266785621643,nearest_candidates_then_dtw
VSL,núi lửa,nổ súng,0.14887966215610504,nearest_candidates_then_dtw
VSL,nghi ngờ,ngộ độc,0.14888140559196472,nearest_candidates_then_dtw
VSL,nhà cửa,nhà sàn,0.14889158308506012,nearest_candidates_then_dtw
VSL,ngoằn ngoèo,ngoặc kép,0.1489141285419464,nearest_candidates_then_dtw
VSL,n,ngành nghề,0.14893369376659393,nearest_candidates_then_dtw
VSL,nước Việt nam,o,0.1489514410495758,nearest_candidates_then_dtw
VSL,ngày đêm,năm ngoái,0.14895226061344147,nearest_candidates_then_dtw
VSL,mẫu số lớn,nguyên nhân,0.14900240302085876,nearest_candidates_then_dtw
VSL,mồ côi,mỗi,0.1490422636270523,nearest_candidates_then_dtw
VSL,mỗi ngày,nhăn mặt,0.14908725023269653,nearest_candidates_then_dtw
VSL,ngon miệng,nét mặt,0.14911004900932312,nearest_candidates_then_dtw
VSL,mất ngủ,nhãn vở,0.14912934601306915,nearest_candidates_then_dtw
VSL,mỗi ngày,nhập trường,0.14914856851100922,nearest_candidates_then_dtw
VSL,ngôn ngữ,ngồi,0.14920005202293396,nearest_candidates_then_dtw
VSL,ngành nghề,ngũ quả,0.1492115557193756,nearest_candidates_then_dtw
VSL,ngành nghề,ngạc nhiên,0.14921864867210388,nearest_candidates_then_dtw
VSL,mơ ước,n,0.1492193341255188,nearest_candidates_then_dtw
VSL,ngõ,nhập khẩu,0.14928574860095978,nearest_candidates_then_dtw
VSL,người yêu,nốt ruồi,0.1492965668439865,nearest_candidates_then_dtw
VSL,nhăn mặt,núi cao,0.14930488169193268,nearest_candidates_then_dtw
VSL,nhìn,nhóm,0.1493496298789978,nearest_candidates_then_dtw
VSL,ngoan ngoãn,nến,0.14936420321464539,nearest_candidates_then_dtw
VSL,nghé,nhập khẩu,0.14937567710876465,nearest_candidates_then_dtw
VSL,người yêu,ngọn cây,0.14939983189105988,nearest_candidates_then_dtw
VSL,mồ côi,mục lục,0.14942887425422668,nearest_candidates_then_dtw
VSL,mặt đất,ngữ pháp,0.1494615525007248,nearest_candidates_then_dtw
VSL,mật ong,mồ côi cha mẹ,0.14946839213371277,nearest_candidates_then_dtw
VSL,nhà cửa,nhạy cảm,0.1494695544242859,nearest_candidates_then_dtw
VSL,nghệ thuật,ngồi,0.1494699865579605,nearest_candidates_then_dtw
VSL,nhanh nhẹn,p,0.14951559901237488,nearest_candidates_then_dtw
VSL,mơ ước,ngồi,0.14954690635204315,nearest_candidates_then_dtw
VSL,Nam Định,mỳ vằn thắn,0.14955607056617737,nearest_candidates_then_dtw
VSL,ngày Ngôn ngữ kí hiệu Quốc tế 23_9,ngày giải phóng thủ đô 10_10,0.14961303770542145,nearest_candidates_then_dtw
VSL,n,ngày thầy thuốc Việt Nam,0.14963649213314056,nearest_candidates_then_dtw
VSL,ngày sinh,nhăn mặt,0.14964082837104797,nearest_candidates_then_dtw
VSL,ngoằn ngoèo,ngâm hạt,0.1496429145336151,nearest_candidates_then_dtw
VSL,người yêu,ngữ pháp,0.14965160191059113,nearest_candidates_then_dtw
VSL,mẫu số lớn,nấm,0.14965187013149261,nearest_candidates_then_dtw
VSL,mầm cây,nhầm,0.1496572196483612,nearest_candidates_then_dtw
VSL,nhà trường,nhỏ tuổi,0.14965875446796417,nearest_candidates_then_dtw
VSL,nhà sàn,náo nức,0.14967645704746246,nearest_candidates_then_dtw
VSL,mật ong,mục lục,0.1496882438659668,nearest_candidates_then_dtw
VSL,mật ong,nhiệt độ,0.14969101548194885,nearest_candidates_then_dtw
VSL,nhăn mặt,núi lửa,0.14971020817756653,nearest_candidates_then_dtw
VSL,nhanh nhẹn,nhà thơ,0.14972826838493347,nearest_candidates_then_dtw
VSL,nghiêm túc,ngày gia đình Việt Nam 28_6,0.14975287020206451,nearest_candidates_then_dtw
VSL,mạng lưới,mấy giờ_,0.14976143836975098,nearest_candidates_then_dtw
VSL,nghỉ ngơi,người lái xe (ô tô),0.14976684749126434,nearest_candidates_then_dtw
VSL,ngoại hình,nặng hơn,0.14977142214775085,nearest_candidates_then_dtw
VSL,nghệ thuật,nước tương (xì dầu),0.14985404908657074,nearest_candidates_then_dtw
VSL,nghỉ học,no,0.1498614400625229,nearest_candidates_then_dtw
VSL,nô lệ,nối tiếp,0.1498708575963974,nearest_candidates_then_dtw
VSL,mặt vuông,nhà tù,0.14989420771598816,nearest_candidates_then_dtw
VSL,nghiêm khắc,người xấu,0.14993403851985931,nearest_candidates_then_dtw
VSL,mất ngủ,no,0.14998960494995117,nearest_candidates_then_dtw
VSL,ngoằn ngoèo,nhập khẩu,0.1500224620103836,nearest_candidates_then_dtw
VSL,n,nhân (Toán học),0.15005724132061005,nearest_candidates_then_dtw
VSL,Nam bán cầu,nén,0.15005852282047272,nearest_candidates_then_dtw
VSL,nhiều hơn,nhân chứng,0.15010379254817963,nearest_candidates_then_dtw
VSL,mật ong,ngắt hoa,0.15010909736156464,nearest_candidates_then_dtw
VSL,mầm cây,pha lê,0.1501094251871109,nearest_candidates_then_dtw
VSL,nghĩ,ngộ độc,0.15013645589351654,nearest_candidates_then_dtw
VSL,mẫu số,pha lê,0.15022964775562286,nearest_candidates_then_dtw
VSL,mở đầu,ngày tháng,0.15028336644172668,nearest_candidates_then_dtw
VSL,ngộ nghĩnh,nổi da gà,0.15029087662696838,nearest_candidates_then_dtw
VSL,ngoan ngoãn,nặn,0.1503172367811203,nearest_candidates_then_dtw
VSL,mắng,ngoan ngoãn,0.15032310783863068,nearest_candidates_then_dtw
VSL,mở đầu,nghỉ hè,0.15034198760986328,nearest_candidates_then_dtw
VSL,một mình,nhận thức,0.15036018192768097,nearest_candidates_then_dtw
VSL,mặt đất,nấu nướng,0.1504049152135849,nearest_candidates_then_dtw
VSL,nghỉ học,ngoại hình,0.150408536195755,nearest_candidates_then_dtw
VSL,nghiên cứu,nghẹn ngào,0.15042373538017273,nearest_candidates_then_dtw
VSL,nghiêm túc,nhiều vô cùng,0.1504337638616562,nearest_candidates_then_dtw
VSL,nghĩa trang,ngân hàng,0.150437593460083,nearest_candidates_then_dtw
VSL,nguy hiểm,ngô,0.1504509150981903,nearest_candidates_then_dtw
VSL,Mặt trời lặn,Mặt trời mọc,0.15048864483833313,nearest_candidates_then_dtw
VSL,mật khẩu,ngày của Mẹ,0.1505153775215149,nearest_candidates_then_dtw
VSL,ngày của Mẹ,nặn,0.15061169862747192,nearest_candidates_then_dtw
VSL,nhập khẩu,nứt nẻ (ruộng),0.15062403678894043,nearest_candidates_then_dtw
VSL,Nhật (nước Nhật),mỗi ngày,0.15063786506652832,nearest_candidates_then_dtw
VSL,nhà nước,nhà tù,0.15069927275180817,nearest_candidates_then_dtw
VSL,mật khẩu,ngày của Cha,0.15070022642612457,nearest_candidates_then_dtw
VSL,ngoan ngoãn,ngoắc tay,0.1507270336151123,nearest_candidates_then_dtw
VSL,mới,người gửi,0.15073296427726746,nearest_candidates_then_dtw
VSL,mạnh bạo (giống_ mạnh dạn),nguồn gốc,0.1507353037595749,nearest_candidates_then_dtw
VSL,ngày Người khuyết tật Thế giới 3_12,ngày giải phóng thủ đô 10_10,0.15073850750923157,nearest_candidates_then_dtw
VSL,người xưa,ngữ pháp,0.15074115991592407,nearest_candidates_then_dtw
VSL,người lạ,nhập khẩu,0.1509004533290863,nearest_candidates_then_dtw
VSL,mạnh bạo (giống_ mạnh dạn),nhầm,0.1509115993976593,nearest_candidates_then_dtw
VSL,mơ ước,mồ côi cha mẹ,0.15093030035495758,nearest_candidates_then_dtw
VSL,mỗi ngày,ngoại hình,0.15104755759239197,nearest_candidates_then_dtw
VSL,Mặt trời mọc,mục đích,0.151055246591568,nearest_candidates_then_dtw
VSL,mơ ước,nhãn vở,0.15106503665447235,nearest_candidates_then_dtw
VSL,mưa phùn,nhiệt độ,0.1510656327009201,nearest_candidates_then_dtw
VSL,Pa-ki-xtan (nước Pa-ki-xtan),ngày thương bình liệt sĩ 27_7,0.15107981860637665,nearest_candidates_then_dtw
VSL,ngày thầy thuốc Việt Nam,ngũ quả,0.15109656751155853,nearest_candidates_then_dtw
VSL,nghỉ hè,nhăn mặt,0.15109668672084808,nearest_candidates_then_dtw
VSL,nhà cửa,nhà toán học,0.15116140246391296,nearest_candidates_then_dtw
VSL,mắm,ngữ pháp,0.15116773545742035,nearest_candidates_then_dtw
VSL,mồ côi cha mẹ,nghi ngờ,0.15119023621082306,nearest_candidates_then_dtw
VSL,nằm,nến,0.15119461715221405,nearest_candidates_then_dtw
VSL,nghĩ,ngẩng đầu,0.15119482576847076,nearest_candidates_then_dtw
VSL,nhạy cảm,nhập ngũ,0.15120692551136017,nearest_candidates_then_dtw
VSL,mạnh bạo (giống_ mạnh dạn),ngân hàng,0.1512238085269928,nearest_candidates_then_dtw
VSL,mặt dài,nhà trường,0.1512545645236969,nearest_candidates_then_dtw
VSL,người yêu,nhân vật,0.15134760737419128,nearest_candidates_then_dtw
VSL,mỳ tôm,nhân viên,0.1514570564031601,nearest_candidates_then_dtw
VSL,nghĩa trang,ngoặc đơn,0.1514628529548645,nearest_candidates_then_dtw
VSL,nhà thơ,nhắc nhở,0.15148547291755676,nearest_candidates_then_dtw
VSL,mục tiêu,mục đích,0.15149208903312683,nearest_candidates_then_dtw
VSL,người lái xe (ô tô),ngọn cây,0.1515420526266098,nearest_candidates_then_dtw
VSL,người máy,năm ngoái,0.1515435129404068,nearest_candidates_then_dtw
VSL,mở đầu,người yêu,0.15154369175434113,nearest_candidates_then_dtw
VSL,nhận xét,nhẹ hơn,0.15155832469463348,nearest_candidates_then_dtw
VSL,mắng,mồ côi cha mẹ,0.15161019563674927,nearest_candidates_then_dtw
VSL,nghe,ngoắc tay,0.15174074470996857,nearest_candidates_then_dtw
VSL,người quen,nhân hậu,0.15181761980056763,nearest_candidates_then_dtw
VSL,người yêu,nước Việt nam,0.15184898674488068,nearest_candidates_then_dtw
VSL,nghiêm khắc,p,0.15186022222042084,nearest_candidates_then_dtw
VSL,mục tiêu,ngoặc kép,0.15189914405345917,nearest_candidates_then_dtw
VSL,mặc kệ,mở đầu,0.15191832184791565,nearest_candidates_then_dtw
VSL,mẫu số lớn,ngồi,0.15193337202072144,nearest_candidates_then_dtw
VSL,nguyên nhân,ngôn ngữ,0.15193486213684082,nearest_candidates_then_dtw
VSL,người xấu,no,0.15194353461265564,nearest_candidates_then_dtw
VSL,mẫu số,nhập khẩu,0.15197227895259857,nearest_candidates_then_dtw
VSL,nghiên cứu,nhân viên,0.15201863646507263,nearest_candidates_then_dtw
VSL,Nhật (nước Nhật),người xưa,0.15203996002674103,nearest_candidates_then_dtw
VSL,ngày Người khuyết tật Việt Nam 18_4,nón,0.15205930173397064,nearest_candidates_then_dtw
VSL,người yêu,nước tương (xì dầu),0.15209680795669556,nearest_candidates_then_dtw
VSL,nghiêm túc,ngon giấc,0.15211346745491028,nearest_candidates_then_dtw
VSL,mất ngủ,nghỉ hè,0.1521196812391281,nearest_candidates_then_dtw
VSL,nhổ lông mày,nội quy,0.15213817358016968,nearest_candidates_then_dtw
VSL,mắng,ngày xưa,0.15215083956718445,nearest_candidates_then_dtw
VSL,người xấu,người yêu,0.15215283632278442,nearest_candidates_then_dtw
VSL,ngày Người khuyết tật Thế giới 3_12,nói ngập ngừng,0.1522238850593567,nearest_candidates_then_dtw
VSL,nghỉ học,năm ngoái,0.1522412896156311,nearest_candidates_then_dtw
VSL,ngôn ngữ,ngắt hoa,0.15225793421268463,nearest_candidates_then_dtw
VSL,nguồn gốc,ngôn ngữ,0.15228742361068726,nearest_candidates_then_dtw
VSL,mật khẩu,nghỉ mát,0.152292862534523,nearest_candidates_then_dtw
VSL,nghĩa trang,nấm,0.15231241285800934,nearest_candidates_then_dtw
VSL,người xưa,nhập trường,0.15231440961360931,nearest_candidates_then_dtw
VSL,ngày của Mẹ,ngày xưa,0.15235313773155212,nearest_candidates_then_dtw
VSL,nghỉ ngơi,ngoằn ngoèo,0.1523633897304535,nearest_candidates_then_dtw
VSL,người xưa,nhiệt kế,0.1523684561252594,nearest_candidates_then_dtw
VSL,ngon giấc,ngoắc tay,0.15237218141555786,nearest_candidates_then_dtw
VSL,ngày của Cha,ngày của Mẹ,0.15238969027996063,nearest_candidates_then_dtw
VSL,nhà thơ,nhà toán học,0.1524185687303543,nearest_candidates_then_dtw
VSL,nhanh nhẹn,pha lê,0.15242058038711548,nearest_candidates_then_dtw
VSL,ngon miệng,nhầm,0.15242105722427368,nearest_candidates_then_dtw
VSL,mỳ tôm,nghiêm khắc,0.15250159800052643,nearest_candidates_then_dtw
VSL,nhập khẩu,năm ngoái,0.15250304341316223,nearest_candidates_then_dtw
VSL,nghị lực,nhiều vô cùng,0.15254664421081543,nearest_candidates_then_dtw
